text,category,product_name,order_id
السلام عليكم ورحمة الله، اخباركم؟ انشاء الله بخير. انا عندي استفسار بخصوص سماعه البلوتوث اللي طلبتها منكم. وصلتني قبل يومين، وجلست اجربها اكثر من مره. للاسف فيها مشكله غريبه: صوتها واطي مره حتى لو رفعت الصوت من الجوال، وفيها طقطقه مزعجه اذا شغلتها على اللابتوب. جربت اقفلها واشغلها من جديد، ونفس المشكله. انا ما ابغى الا رضاكم، وابغى ارجعها لكم وتبدلونها لي بوحده ثانيه اذا ممكن. وياليت تعطوني الطريقه الصح للارجاع، لاني اول مره ارجع منتج. اسف على الاطاله، وشكرا.,return_request,سماعة بلوتوث,6869
صباح الخير جميعا، اتمنى تكونون بخير. انا راسلتكم قبل ثلاث ايام على الخاص بخصوص السماعه البلوتوث اللي فيها مشكله، وارسلت لكم مقطع فيديو يوضح ان الصوت يطلع مشوش. ما وصلني رد للاسف، فقررت اكتب هنا مرة ثانيه. المشكله باختصار ان السماعه فيها عيب من اول استخدام: الاتصال يفصل لوحده، واذا حاولت اتكلم فيها الطرف الثاني ما يسمعني زين. انا صراحه ما لي خبره بهالامور، فقلت يمكن اسوي شي غلط. لكن سالت واحد صاحبي وقالي هذي عيب مصنعي ولازم ترجعها. فارجوكم ساعدوني في ارجاعها او استبدالها، وانا مستعد اتحمل تكلفة الشحن اذا لزم. اعتذر على الازعاج والله يوفقكم.,return_request,سماعة بلوتوث,6869
السلام عليكم ورحمة الله وبركاته، كيفكم يا اخوان؟ انا للاسف مضطره اكتب لكم بخصوص سماعة بلوتوث شريتها من عندكم الاسبوع الماضي. الموضوع وما فيه اني جربت السماعه اكثر من مره، وكل مره نفس المشكله: اذا اتصلت على احد الصوت يكون بعيد وكأني في مكان ثاني، واذا سمعت اغاني يطلع فيها زي التشويش. انا حاولت اغير الاعدادات في الجوال بس ما نفع. اختي عندها نفس السماعه ونفس الجوال وما فيها هالمشكله، فعرفت ان العيب من السماعه نفسها. انا ما ابغى غير اني ابدلها بوحده سليمه، واذا ما فيها تبديل ارجعها واخذ فلوسي. معي الفاتوره والكرتون. اتمنى تساعدوني لاني محتاجه السماعه لشغلي. اسفه على الاطاله، وشكرا لكم.,return_request,سماعة بلوتوث,6869
السلام عليكم ورحمة الله وبركاته، اخوي لو سمحت ابغى استفسر عن طاولة القهوة اللي وصلتني امس، للاسف طلعت فيها عيب مصنعي واضح من ناحية الرجل اليمنى فيها كسر بسيط واللون بعد مختلف عن اللي طلبته، انا ما ودي ازعجكم بس الصراحة ما اقدر استخدمها كذا، فلو تكرمتوا ابغى ارجعها واستبدلها بوحدة سليمة، وانا اسف عالاطالة وشاكر لكم.,return_request,طاولة قهوة,6304
مساء الخير يا اخوان، عندي طلب بسيط واتمنى تساعدوني فيه، انا طلبت منكم طاولة قهوة قبل اسبوع ووصلتني اليوم، بس للاسف لما فتحت الكرتون لقيتها مكسورة من الزاوية وحتى القاعدة مهيب ثابتة ابد، جربت اركبها بس ما ضبطت، وانا والله محتاجها ضروري، فا اتمنى منكم استبدالها بوحدة جديدة اذا ممكن، واذا ما فيها استبدال ابغى ارجعها واسترجع المبلغ، واسمحوا لي عالازعاج.,return_request,طاولة قهوة,6304
اخواني الكرام، صباحكم سعيد، اكتب لكم بخصوص طلبي الاخير اللي هو عبارة عن منتج وصلني امس، للاسف المنتج ما كان مطابق للمواصفات اللي في الموقع لا من ناحية الحجم ولا اللون، وحتى التغليف كان سيء شوي، وانا ما اقدر استخدمه كذا، فودي ارجعه لكم واخذ بداله شي ثاني او استرد فلوسي، وانا اسف جدا على الازعاج واتمنى تقبلون اعتذاري، وشكرا لكم.,return_request,طاولة قهوة,6304
لو سمحتوا يا جماعة، كيف الحال؟ انا شريت من عندكم طاولة قهوة الاسبوع الماضي ووصلتني امس، بس للاسف طلعت صغيرة مو مثل ما كنت متوقع، وما تناسب الصالة عندي ابدا، وحاولت ارجعها بنفسي بس ما عرفت الطريقة، فممكن تدلوني على طريقة الاستبدال او الارجاع؟ واذا فيه امكانية استبدالها بمقاس اكبر اكون شاكر لكم، وانا اسف عالاطالة.,return_request,طاولة قهوة,6304
السلام عليكم، عندي استفسار بخصوص طلبية وصلتني اليوم، الصراحة المنتج ما عجبني وما ناسب احتياجي، وانا ودي ارجعه لكم بس ما اعرف اذا فيه مدة محددة للارجاع ولا لا، وابغى اعرف ايش الاجراءات بالضبط عشان ارجعه بدون مشاكل، واتمنى ما تكونوا زعلتوا مني، وانا جاهز اتحمل تكاليف الشحن اذا لزم الامر، وشكرا لكم.,return_request,طاولة قهوة,6304
ابغا ارجع الساعه الذكيه!! وصلتني فيها مشكله والله!! افتحو لي طلب ارجاع بسرعه,return_request,ساعة ذكية,5347
لا لا مابيها!! ابي استبدال غيرها الحين!! طفشت وانا انتظر ردكم,return_request,ساعة ذكية,5347
"المنتج مو عاجبني نهائي
ابي ارجعه وترجعون فلوسي
متى تردون علي؟!
مليت من الانتظار!!",return_request,ساعة ذكية,5347
"شوفو انا مستعجل
ابي استبدل الساعه بوحده سليمه
ولا ارجعو لي المبلغ كاش
خلصونا بسرعه!!",return_request,ساعة ذكية,5347
هذا اخر تنبيه!! ابي ارجاع للمنتج اليوم قبل بكره والا برفع شكوى!! رد علي بسرعه,return_request,ساعة ذكية,5347
ابغى ارجع الساعه الذكيه هذي حالا!! مو عاجبتني وما ابيها!! رجعوا فلوسي بسرعه!!,return_request,ساعة ذكية,7897
"ياخي الساعه الذكيه اللي اخذتها من عندكم خربانه!!
ما تشتغل عدل وتطفي من حالها!!
ابغى استبدلها بوحده ثانيه او ارجعها!!
انتو قلتوا اصليه وهذي طلعت خايسه!!
تكفون لا تتاخرون علي!!",return_request,ساعة ذكية,7897
"ابغى ارجع الطلبيه!!
مو قادر انتظر اكثر!!
رجعوا لي فلوسي اليوم قبل بكره!!",return_request,ساعة ذكية,7897
"الساعه الذكيه هذي ما تنفع!!
قعدت انتظرها اسبوعين وتطلع كذا!!
ابغى ارجعها وارتاح!!
لا تقولون لي اجراءات!!
ابغى حل سريع!!",return_request,ساعة ذكية,7897
الساعه الذكيه هذي ارجعها حالا!!! مو راضي عنها ابد!!! رجعوا فلوسي!!!,return_request,ساعة ذكية,7897
السلام عليكم اخوي، بخصوص الاوردر اللي وصلني قبل يومين، الشاحن السريع ما اشتغل نهائي جربته على جوالين ونفس الشي ما يعبي. ابي ارجعه او تبدلونه لي بواحد ثاني اذا ممكن، وش الاجراء عندكم؟,return_request,شاحن سريع,2041
هلا، طلبت شاحن سريع وال delivery تاخر يومين زياده، والمشكله انه يشتغل مره ويقطع مره. انا ما اقدر استخدمه كذا، ابي استرجاع المبلغ او exchange مع دفع الفرق اذا فيه موديل افضل,return_request,شاحن سريع,2041
